type,src,dst,cidx,didx,period,error,cktElement,cktTerminal,cktPhase,cktProperty
SmartMeter,23072,1,0,0,15000,1.667e-05,Load.23072,BUS1,PHASE_3,None
SmartMeter,23073,1,0,0,15000,1.667e-05,Load.23073,BUS1,PHASE_3,None
SmartMeter,23074,1,0,0,15000,1.667e-05,Load.23074,BUS1,PHASE_3,None
SmartMeter,23075,1,0,0,15000,1.667e-05,Load.23075,BUS1,PHASE_1,None
SmartMeter,23076,1,0,0,15000,1.667e-05,Load.23076,BUS1,PHASE_1,None
SmartMeter,23077,1,0,0,15000,1.667e-05,Load.23077,BUS1,PHASE_1,None
SmartMeter,23078,1,0,0,15000,1.667e-05,Load.23078,BUS1,PHASE_2,None
SmartMeter,23079,1,0,0,15000,1.667e-05,Load.23079,BUS1,PHASE_3,None
SmartMeter,23080,1,0,0,15000,1.667e-05,Load.23080,BUS1,PHASE_1,None
SmartMeter,23081,1,0,0,15000,1.667e-05,Load.23081,BUS1,PHASE_2,None
SmartMeter,23082,1,0,0,15000,1.667e-05,Load.23082,BUS1,PHASE_3,None
SmartMeter,23083,1,0,0,15000,1.667e-05,Load.23083,BUS1,PHASE_3,None
SmartMeter,23084,1,0,0,15000,1.667e-05,Load.23084,BUS1,PHASE_1,None
SmartMeter,23085,1,0,0,15000,1.667e-05,Load.23085,BUS1,PHASE_1,None
SmartMeter,23086,1,0,0,15000,1.667e-05,Load.23086,BUS1,PHASE_1,None
SmartMeter,23087,1,0,0,15000,1.667e-05,Load.23087,BUS1,PHASE_3,None
SmartMeter,23088,1,0,0,15000,1.667e-05,Load.23088,BUS1,PHASE_3,None
SmartMeter,23089,1,0,0,15000,1.667e-05,Load.23089,BUS1,PHASE_1,None
SmartMeter,23090,1,0,0,15000,1.667e-05,Load.23090,BUS1,PHASE_2,None
SmartMeter,23091,1,0,0,15000,1.667e-05,Load.23091,BUS1,PHASE_2,None
SmartMeter,23092,1,0,0,15000,1.667e-05,Load.23092,BUS1,PHASE_2,None
SmartMeter,23093,1,0,0,15000,1.667e-05,Load.23093,BUS1,PHASE_2,None
SmartMeter,23094,1,0,0,15000,1.667e-05,Load.23094,BUS1,PHASE_3,None
SmartMeter,23095,1,0,0,15000,1.667e-05,Load.23095,BUS1,PHASE_2,None
SmartMeter,23096,1,0,0,15000,1.667e-05,Load.23096,BUS1,PHASE_2,None
SmartMeter,23097,1,0,0,15000,1.667e-05,Load.23097,BUS1,PHASE_3,None
SmartMeter,23098,1,0,0,15000,1.667e-05,Load.23098,BUS1,PHASE_3,None
SmartMeter,23099,1,0,0,15000,1.667e-05,Load.23099,BUS1,PHASE_2,None
SmartMeter,23100,1,0,0,15000,1.667e-05,Load.23100,BUS1,PHASE_2,None
SmartMeter,23101,1,0,0,15000,1.667e-05,Load.23101,BUS1,PHASE_1,None
SmartMeter,23102,1,0,0,15000,1.667e-05,Load.23102,BUS1,PHASE_3,None
SmartMeter,23103,1,0,0,15000,1.667e-05,Load.23103,BUS1,PHASE_1,None
SmartMeter,23104,1,0,0,15000,1.667e-05,Load.23104,BUS1,PHASE_1,None
SmartMeter,23105,1,0,0,15000,1.667e-05,Load.23105,BUS1,PHASE_2,None
SmartMeter,23106,1,0,0,15000,1.667e-05,Load.23106,BUS1,PHASE_1,None
SmartMeter,23107,1,0,0,15000,1.667e-05,Load.23107,BUS1,PHASE_1,None
SmartMeter,23108,1,0,0,15000,1.667e-05,Load.23108,BUS1,PHASE_2,None
SmartMeter,23109,1,0,0,15000,1.667e-05,Load.23109,BUS1,PHASE_1,None
SmartMeter,23110,1,0,0,15000,1.667e-05,Load.23110,BUS1,PHASE_1,None
SmartMeter,24056,1,0,0,15000,1.667e-05,Load.24056,BUS1,PHASE_1,None
SmartMeter,24057,1,0,0,15000,1.667e-05,Load.24057,BUS1,PHASE_2,None
SmartMeter,24058,1,0,0,15000,1.667e-05,Load.24058,BUS1,PHASE_1,None
SmartMeter,24059,1,0,0,15000,1.667e-05,Load.24059,BUS1,PHASE_1,None
SmartMeter,24060,1,0,0,15000,1.667e-05,Load.24060,BUS1,PHASE_1,None
SmartMeter,24061,1,0,0,15000,1.667e-05,Load.24061,BUS1,PHASE_2,None
SmartMeter,24062,1,0,0,15000,1.667e-05,Load.24062,BUS1,PHASE_2,None
SmartMeter,24063,1,0,0,15000,1.667e-05,Load.24063,BUS1,PHASE_3,None
SmartMeter,24064,1,0,0,15000,1.667e-05,Load.24064,BUS1,PHASE_1,None
SmartMeter,24065,1,0,0,15000,1.667e-05,Load.24065,BUS1,PHASE_2,None
SmartMeter,24066,1,0,0,15000,1.667e-05,Load.24066,BUS1,PHASE_2,None
SmartMeter,24067,1,0,0,15000,1.667e-05,Load.24067,BUS1,PHASE_3,None
SmartMeter,24068,1,0,0,15000,1.667e-05,Load.24068,BUS1,PHASE_2,None
SmartMeter,24069,1,0,0,15000,1.667e-05,Load.24069,BUS1,PHASE_1,None
SmartMeter,24070,1,0,0,15000,1.667e-05,Load.24070,BUS1,PHASE_2,None
SmartMeter,24071,1,0,0,15000,1.667e-05,Load.24071,BUS1,PHASE_3,None
SmartMeter,24072,1,0,0,15000,1.667e-05,Load.24072,BUS1,PHASE_3,None
SmartMeter,24073,1,0,0,15000,1.667e-05,Load.24073,BUS1,PHASE_3,None
SmartMeter,24074,1,0,0,15000,1.667e-05,Load.24074,BUS1,PHASE_3,None
SmartMeter,24075,1,0,0,15000,1.667e-05,Load.24075,BUS1,PHASE_1,None
SmartMeter,24076,1,0,0,15000,1.667e-05,Load.24076,BUS1,PHASE_1,None
SmartMeter,24077,1,0,0,15000,1.667e-05,Load.24077,BUS1,PHASE_1,None
SmartMeter,24078,1,0,0,15000,1.667e-05,Load.24078,BUS1,PHASE_2,None
SmartMeter,24079,1,0,0,15000,1.667e-05,Load.24079,BUS1,PHASE_3,None
SmartMeter,24080,1,0,0,15000,1.667e-05,Load.24080,BUS1,PHASE_1,None
SmartMeter,24081,1,0,0,15000,1.667e-05,Load.24081,BUS1,PHASE_2,None
SmartMeter,24082,1,0,0,15000,1.667e-05,Load.24082,BUS1,PHASE_3,None
SmartMeter,24083,1,0,0,15000,1.667e-05,Load.24083,BUS1,PHASE_3,None
SmartMeter,24084,1,0,0,15000,1.667e-05,Load.24084,BUS1,PHASE_1,None
SmartMeter,24085,1,0,0,15000,1.667e-05,Load.24085,BUS1,PHASE_1,None
SmartMeter,24086,1,0,0,15000,1.667e-05,Load.24086,BUS1,PHASE_1,None
SmartMeter,24087,1,0,0,15000,1.667e-05,Load.24087,BUS1,PHASE_3,None
SmartMeter,24088,1,0,0,15000,1.667e-05,Load.24088,BUS1,PHASE_3,None
SmartMeter,24089,1,0,0,15000,1.667e-05,Load.24089,BUS1,PHASE_1,None
SmartMeter,24090,1,0,0,15000,1.667e-05,Load.24090,BUS1,PHASE_2,None
SmartMeter,24091,1,0,0,15000,1.667e-05,Load.24091,BUS1,PHASE_2,None
SmartMeter,24092,1,0,0,15000,1.667e-05,Load.24092,BUS1,PHASE_2,None
SmartMeter,24093,1,0,0,15000,1.667e-05,Load.24093,BUS1,PHASE_2,None
SmartMeter,24094,1,0,0,15000,1.667e-05,Load.24094,BUS1,PHASE_3,None
SmartMeter,24095,1,0,0,15000,1.667e-05,Load.24095,BUS1,PHASE_2,None
SmartMeter,24096,1,0,0,15000,1.667e-05,Load.24096,BUS1,PHASE_2,None
SmartMeter,24097,1,0,0,15000,1.667e-05,Load.24097,BUS1,PHASE_3,None
SmartMeter,24098,1,0,0,15000,1.667e-05,Load.24098,BUS1,PHASE_3,None
SmartMeter,24099,1,0,0,15000,1.667e-05,Load.24099,BUS1,PHASE_2,None
SmartMeter,24100,1,0,0,15000,1.667e-05,Load.24100,BUS1,PHASE_2,None
SmartMeter,24101,1,0,0,15000,1.667e-05,Load.24101,BUS1,PHASE_1,None
SmartMeter,24102,1,0,0,15000,1.667e-05,Load.24102,BUS1,PHASE_3,None
SmartMeter,24103,1,0,0,15000,1.667e-05,Load.24103,BUS1,PHASE_1,None
SmartMeter,24104,1,0,0,15000,1.667e-05,Load.24104,BUS1,PHASE_1,None
SmartMeter,24105,1,0,0,15000,1.667e-05,Load.24105,BUS1,PHASE_2,None
SmartMeter,24106,1,0,0,15000,1.667e-05,Load.24106,BUS1,PHASE_1,None
SmartMeter,24107,1,0,0,15000,1.667e-05,Load.24107,BUS1,PHASE_1,None
SmartMeter,24108,1,0,0,15000,1.667e-05,Load.24108,BUS1,PHASE_2,None
SmartMeter,24109,1,0,0,15000,1.667e-05,Load.24109,BUS1,PHASE_1,None
SmartMeter,24110,1,0,0,15000,1.667e-05,Load.24110,BUS1,PHASE_1,None
SmartMeter,25056,1,0,0,15000,1.667e-05,Load.25056,BUS1,PHASE_1,None
SmartMeter,25057,1,0,0,15000,1.667e-05,Load.25057,BUS1,PHASE_2,None
SmartMeter,25058,1,0,0,15000,1.667e-05,Load.25058,BUS1,PHASE_1,None
SmartMeter,25059,1,0,0,15000,1.667e-05,Load.25059,BUS1,PHASE_1,None
SmartMeter,25060,1,0,0,15000,1.667e-05,Load.25060,BUS1,PHASE_1,None
SmartMeter,25061,1,0,0,15000,1.667e-05,Load.25061,BUS1,PHASE_2,None
SmartMeter,25062,1,0,0,15000,1.667e-05,Load.25062,BUS1,PHASE_2,None
SmartMeter,25063,1,0,0,15000,1.667e-05,Load.25063,BUS1,PHASE_3,None
SmartMeter,25064,1,0,0,15000,1.667e-05,Load.25064,BUS1,PHASE_1,None
SmartMeter,25065,1,0,0,15000,1.667e-05,Load.25065,BUS1,PHASE_2,None
SmartMeter,25066,1,0,0,15000,1.667e-05,Load.25066,BUS1,PHASE_2,None
SmartMeter,25067,1,0,0,15000,1.667e-05,Load.25067,BUS1,PHASE_3,None
SmartMeter,25068,1,0,0,15000,1.667e-05,Load.25068,BUS1,PHASE_2,None
SmartMeter,25069,1,0,0,15000,1.667e-05,Load.25069,BUS1,PHASE_1,None
SmartMeter,25070,1,0,0,15000,1.667e-05,Load.25070,BUS1,PHASE_2,None
SmartMeter,25071,1,0,0,15000,1.667e-05,Load.25071,BUS1,PHASE_3,None
SmartMeter,25072,1,0,0,15000,1.667e-05,Load.25072,BUS1,PHASE_3,None
SmartMeter,25073,1,0,0,15000,1.667e-05,Load.25073,BUS1,PHASE_3,None
SmartMeter,25074,1,0,0,15000,1.667e-05,Load.25074,BUS1,PHASE_3,None
SmartMeter,25075,1,0,0,15000,1.667e-05,Load.25075,BUS1,PHASE_1,None
SmartMeter,25076,1,0,0,15000,1.667e-05,Load.25076,BUS1,PHASE_1,None
SmartMeter,25077,1,0,0,15000,1.667e-05,Load.25077,BUS1,PHASE_1,None
SmartMeter,25078,1,0,0,15000,1.667e-05,Load.25078,BUS1,PHASE_2,None
SmartMeter,25079,1,0,0,15000,1.667e-05,Load.25079,BUS1,PHASE_3,None
SmartMeter,25080,1,0,0,15000,1.667e-05,Load.25080,BUS1,PHASE_1,None
SmartMeter,25081,1,0,0,15000,1.667e-05,Load.25081,BUS1,PHASE_2,None
SmartMeter,25082,1,0,0,15000,1.667e-05,Load.25082,BUS1,PHASE_3,None
SmartMeter,25083,1,0,0,15000,1.667e-05,Load.25083,BUS1,PHASE_3,None
SmartMeter,25084,1,0,0,15000,1.667e-05,Load.25084,BUS1,PHASE_1,None
SmartMeter,25085,1,0,0,15000,1.667e-05,Load.25085,BUS1,PHASE_1,None
SmartMeter,25086,1,0,0,15000,1.667e-05,Load.25086,BUS1,PHASE_1,None
SmartMeter,25087,1,0,0,15000,1.667e-05,Load.25087,BUS1,PHASE_3,None
SmartMeter,25088,1,0,0,15000,1.667e-05,Load.25088,BUS1,PHASE_3,None
SmartMeter,25089,1,0,0,15000,1.667e-05,Load.25089,BUS1,PHASE_1,None
SmartMeter,25090,1,0,0,15000,1.667e-05,Load.25090,BUS1,PHASE_2,None
SmartMeter,25091,1,0,0,15000,1.667e-05,Load.25091,BUS1,PHASE_2,None
SmartMeter,25092,1,0,0,15000,1.667e-05,Load.25092,BUS1,PHASE_2,None
SmartMeter,25093,1,0,0,15000,1.667e-05,Load.25093,BUS1,PHASE_2,None
SmartMeter,25094,1,0,0,15000,1.667e-05,Load.25094,BUS1,PHASE_3,None
SmartMeter,25095,1,0,0,15000,1.667e-05,Load.25095,BUS1,PHASE_2,None
SmartMeter,25096,1,0,0,15000,1.667e-05,Load.25096,BUS1,PHASE_2,None
SmartMeter,25097,1,0,0,15000,1.667e-05,Load.25097,BUS1,PHASE_3,None
SmartMeter,25098,1,0,0,15000,1.667e-05,Load.25098,BUS1,PHASE_3,None
SmartMeter,25099,1,0,0,15000,1.667e-05,Load.25099,BUS1,PHASE_2,None
SmartMeter,25100,1,0,0,15000,1.667e-05,Load.25100,BUS1,PHASE_2,None
SmartMeter,25101,1,0,0,15000,1.667e-05,Load.25101,BUS1,PHASE_1,None
SmartMeter,25102,1,0,0,15000,1.667e-05,Load.25102,BUS1,PHASE_3,None
SmartMeter,25103,1,0,0,15000,1.667e-05,Load.25103,BUS1,PHASE_1,None
SmartMeter,25104,1,0,0,15000,1.667e-05,Load.25104,BUS1,PHASE_1,None
SmartMeter,25105,1,0,0,15000,1.667e-05,Load.25105,BUS1,PHASE_2,None
SmartMeter,25106,1,0,0,15000,1.667e-05,Load.25106,BUS1,PHASE_1,None
SmartMeter,25107,1,0,0,15000,1.667e-05,Load.25107,BUS1,PHASE_1,None
SmartMeter,25108,1,0,0,15000,1.667e-05,Load.25108,BUS1,PHASE_2,None
SmartMeter,25109,1,0,0,15000,1.667e-05,Load.25109,BUS1,PHASE_1,None
SmartMeter,25110,1,0,0,15000,1.667e-05,Load.25110,BUS1,PHASE_1,None
SmartMeter,26056,1,0,0,15000,1.667e-05,Load.26056,BUS1,PHASE_1,None
SmartMeter,26057,1,0,0,15000,1.667e-05,Load.26057,BUS1,PHASE_2,None
SmartMeter,26058,1,0,0,15000,1.667e-05,Load.26058,BUS1,PHASE_1,None
SmartMeter,26059,1,0,0,15000,1.667e-05,Load.26059,BUS1,PHASE_1,None
SmartMeter,26060,1,0,0,15000,1.667e-05,Load.26060,BUS1,PHASE_1,None
SmartMeter,26061,1,0,0,15000,1.667e-05,Load.26061,BUS1,PHASE_2,None
SmartMeter,26062,1,0,0,15000,1.667e-05,Load.26062,BUS1,PHASE_2,None
SmartMeter,26063,1,0,0,15000,1.667e-05,Load.26063,BUS1,PHASE_3,None
SmartMeter,26064,1,0,0,15000,1.667e-05,Load.26064,BUS1,PHASE_1,None
SmartMeter,26065,1,0,0,15000,1.667e-05,Load.26065,BUS1,PHASE_2,None
SmartMeter,26066,1,0,0,15000,1.667e-05,Load.26066,BUS1,PHASE_2,None
SmartMeter,26067,1,0,0,15000,1.667e-05,Load.26067,BUS1,PHASE_3,None
SmartMeter,26068,1,0,0,15000,1.667e-05,Load.26068,BUS1,PHASE_2,None
SmartMeter,26069,1,0,0,15000,1.667e-05,Load.26069,BUS1,PHASE_1,None
SmartMeter,26070,1,0,0,15000,1.667e-05,Load.26070,BUS1,PHASE_2,None
SmartMeter,26071,1,0,0,15000,1.667e-05,Load.26071,BUS1,PHASE_3,None
SmartMeter,26072,1,0,0,15000,1.667e-05,Load.26072,BUS1,PHASE_3,None
SmartMeter,26073,1,0,0,15000,1.667e-05,Load.26073,BUS1,PHASE_3,None
SmartMeter,26074,1,0,0,15000,1.667e-05,Load.26074,BUS1,PHASE_3,None
SmartMeter,26075,1,0,0,15000,1.667e-05,Load.26075,BUS1,PHASE_1,None
SmartMeter,26076,1,0,0,15000,1.667e-05,Load.26076,BUS1,PHASE_1,None
SmartMeter,26077,1,0,0,15000,1.667e-05,Load.26077,BUS1,PHASE_1,None
SmartMeter,26078,1,0,0,15000,1.667e-05,Load.26078,BUS1,PHASE_2,None
SmartMeter,26079,1,0,0,15000,1.667e-05,Load.26079,BUS1,PHASE_3,None
SmartMeter,26080,1,0,0,15000,1.667e-05,Load.26080,BUS1,PHASE_1,None
SmartMeter,26081,1,0,0,15000,1.667e-05,Load.26081,BUS1,PHASE_2,None
SmartMeter,26082,1,0,0,15000,1.667e-05,Load.26082,BUS1,PHASE_3,None
SmartMeter,26083,1,0,0,15000,1.667e-05,Load.26083,BUS1,PHASE_3,None
SmartMeter,26084,1,0,0,15000,1.667e-05,Load.26084,BUS1,PHASE_1,None
SmartMeter,26085,1,0,0,15000,1.667e-05,Load.26085,BUS1,PHASE_1,None
SmartMeter,26086,1,0,0,15000,1.667e-05,Load.26086,BUS1,PHASE_1,None
SmartMeter,26087,1,0,0,15000,1.667e-05,Load.26087,BUS1,PHASE_3,None
SmartMeter,26088,1,0,0,15000,1.667e-05,Load.26088,BUS1,PHASE_3,None
SmartMeter,26089,1,0,0,15000,1.667e-05,Load.26089,BUS1,PHASE_1,None
SmartMeter,26090,1,0,0,15000,1.667e-05,Load.26090,BUS1,PHASE_2,None
SmartMeter,26091,1,0,0,15000,1.667e-05,Load.26091,BUS1,PHASE_2,None
SmartMeter,26092,1,0,0,15000,1.667e-05,Load.26092,BUS1,PHASE_2,None
SmartMeter,26093,1,0,0,15000,1.667e-05,Load.26093,BUS1,PHASE_2,None
SmartMeter,26094,1,0,0,15000,1.667e-05,Load.26094,BUS1,PHASE_3,None
SmartMeter,26095,1,0,0,15000,1.667e-05,Load.26095,BUS1,PHASE_2,None
SmartMeter,26096,1,0,0,15000,1.667e-05,Load.26096,BUS1,PHASE_2,None
SmartMeter,26097,1,0,0,15000,1.667e-05,Load.26097,BUS1,PHASE_3,None
SmartMeter,26098,1,0,0,15000,1.667e-05,Load.26098,BUS1,PHASE_3,None
SmartMeter,26099,1,0,0,15000,1.667e-05,Load.26099,BUS1,PHASE_2,None
SmartMeter,26100,1,0,0,15000,1.667e-05,Load.26100,BUS1,PHASE_2,None
SmartMeter,26101,1,0,0,15000,1.667e-05,Load.26101,BUS1,PHASE_1,None
SmartMeter,26102,1,0,0,15000,1.667e-05,Load.26102,BUS1,PHASE_3,None
SmartMeter,26103,1,0,0,15000,1.667e-05,Load.26103,BUS1,PHASE_1,None
SmartMeter,26104,1,0,0,15000,1.667e-05,Load.26104,BUS1,PHASE_1,None
SmartMeter,26105,1,0,0,15000,1.667e-05,Load.26105,BUS1,PHASE_2,None
SmartMeter,26106,1,0,0,15000,1.667e-05,Load.26106,BUS1,PHASE_1,None
SmartMeter,26107,1,0,0,15000,1.667e-05,Load.26107,BUS1,PHASE_1,None
SmartMeter,26108,1,0,0,15000,1.667e-05,Load.26108,BUS1,PHASE_2,None
SmartMeter,26109,1,0,0,15000,1.667e-05,Load.26109,BUS1,PHASE_1,None
SmartMeter,26110,1,0,0,15000,1.667e-05,Load.26110,BUS1,PHASE_1,None
SmartMeter,27056,1,0,0,15000,1.667e-05,Load.27056,BUS1,PHASE_1,None
SmartMeter,27057,1,0,0,15000,1.667e-05,Load.27057,BUS1,PHASE_2,None
SmartMeter,27058,1,0,0,15000,1.667e-05,Load.27058,BUS1,PHASE_1,None
SmartMeter,27059,1,0,0,15000,1.667e-05,Load.27059,BUS1,PHASE_1,None
SmartMeter,27060,1,0,0,15000,1.667e-05,Load.27060,BUS1,PHASE_1,None
SmartMeter,27061,1,0,0,15000,1.667e-05,Load.27061,BUS1,PHASE_2,None
SmartMeter,27062,1,0,0,15000,1.667e-05,Load.27062,BUS1,PHASE_2,None
SmartMeter,27063,1,0,0,15000,1.667e-05,Load.27063,BUS1,PHASE_3,None
SmartMeter,27064,1,0,0,15000,1.667e-05,Load.27064,BUS1,PHASE_1,None
SmartMeter,27065,1,0,0,15000,1.667e-05,Load.27065,BUS1,PHASE_2,None
SmartMeter,27066,1,0,0,15000,1.667e-05,Load.27066,BUS1,PHASE_2,None
SmartMeter,27067,1,0,0,15000,1.667e-05,Load.27067,BUS1,PHASE_3,None
SmartMeter,27068,1,0,0,15000,1.667e-05,Load.27068,BUS1,PHASE_2,None
SmartMeter,27069,1,0,0,15000,1.667e-05,Load.27069,BUS1,PHASE_1,None
SmartMeter,27070,1,0,0,15000,1.667e-05,Load.27070,BUS1,PHASE_2,None
SmartMeter,27071,1,0,0,15000,1.667e-05,Load.27071,BUS1,PHASE_3,None
SmartMeter,27072,1,0,0,15000,1.667e-05,Load.27072,BUS1,PHASE_3,None
SmartMeter,27073,1,0,0,15000,1.667e-05,Load.27073,BUS1,PHASE_3,None
SmartMeter,27074,1,0,0,15000,1.667e-05,Load.27074,BUS1,PHASE_3,None
SmartMeter,27075,1,0,0,15000,1.667e-05,Load.27075,BUS1,PHASE_1,None
SmartMeter,27076,1,0,0,15000,1.667e-05,Load.27076,BUS1,PHASE_1,None
SmartMeter,27077,1,0,0,15000,1.667e-05,Load.27077,BUS1,PHASE_1,None
SmartMeter,27078,1,0,0,15000,1.667e-05,Load.27078,BUS1,PHASE_2,None
SmartMeter,27079,1,0,0,15000,1.667e-05,Load.27079,BUS1,PHASE_3,None
SmartMeter,27080,1,0,0,15000,1.667e-05,Load.27080,BUS1,PHASE_1,None
SmartMeter,27081,1,0,0,15000,1.667e-05,Load.27081,BUS1,PHASE_2,None
SmartMeter,27082,1,0,0,15000,1.667e-05,Load.27082,BUS1,PHASE_3,None
SmartMeter,27083,1,0,0,15000,1.667e-05,Load.27083,BUS1,PHASE_3,None
SmartMeter,27084,1,0,0,15000,1.667e-05,Load.27084,BUS1,PHASE_1,None
SmartMeter,27085,1,0,0,15000,1.667e-05,Load.27085,BUS1,PHASE_1,None
SmartMeter,27086,1,0,0,15000,1.667e-05,Load.27086,BUS1,PHASE_1,None
SmartMeter,27087,1,0,0,15000,1.667e-05,Load.27087,BUS1,PHASE_3,None
SmartMeter,27088,1,0,0,15000,1.667e-05,Load.27088,BUS1,PHASE_3,None
SmartMeter,27089,1,0,0,15000,1.667e-05,Load.27089,BUS1,PHASE_1,None
SmartMeter,27090,1,0,0,15000,1.667e-05,Load.27090,BUS1,PHASE_2,None
SmartMeter,27091,1,0,0,15000,1.667e-05,Load.27091,BUS1,PHASE_2,None
SmartMeter,27092,1,0,0,15000,1.667e-05,Load.27092,BUS1,PHASE_2,None
SmartMeter,27093,1,0,0,15000,1.667e-05,Load.27093,BUS1,PHASE_2,None
SmartMeter,27094,1,0,0,15000,1.667e-05,Load.27094,BUS1,PHASE_3,None
SmartMeter,27095,1,0,0,15000,1.667e-05,Load.27095,BUS1,PHASE_2,None
SmartMeter,27096,1,0,0,15000,1.667e-05,Load.27096,BUS1,PHASE_2,None
SmartMeter,27097,1,0,0,15000,1.667e-05,Load.27097,BUS1,PHASE_3,None
SmartMeter,27098,1,0,0,15000,1.667e-05,Load.27098,BUS1,PHASE_3,None
SmartMeter,27099,1,0,0,15000,1.667e-05,Load.27099,BUS1,PHASE_2,None
SmartMeter,27100,1,0,0,15000,1.667e-05,Load.27100,BUS1,PHASE_2,None
SmartMeter,27101,1,0,0,15000,1.667e-05,Load.27101,BUS1,PHASE_1,None
SmartMeter,27102,1,0,0,15000,1.667e-05,Load.27102,BUS1,PHASE_3,None
SmartMeter,27103,1,0,0,15000,1.667e-05,Load.27103,BUS1,PHASE_1,None
SmartMeter,27104,1,0,0,15000,1.667e-05,Load.27104,BUS1,PHASE_1,None
SmartMeter,27105,1,0,0,15000,1.667e-05,Load.27105,BUS1,PHASE_2,None
SmartMeter,27106,1,0,0,15000,1.667e-05,Load.27106,BUS1,PHASE_1,None
SmartMeter,27107,1,0,0,15000,1.667e-05,Load.27107,BUS1,PHASE_1,None
SmartMeter,27108,1,0,0,15000,1.667e-05,Load.27108,BUS1,PHASE_2,None
SmartMeter,27109,1,0,0,15000,1.667e-05,Load.27109,BUS1,PHASE_1,None
SmartMeter,27110,1,0,0,15000,1.667e-05,Load.27110,BUS1,PHASE_1,None
SmartMeter,28056,1,0,0,15000,1.667e-05,Load.28056,BUS1,PHASE_1,None
SmartMeter,28057,1,0,0,15000,1.667e-05,Load.28057,BUS1,PHASE_2,None
SmartMeter,28058,1,0,0,15000,1.667e-05,Load.28058,BUS1,PHASE_1,None
SmartMeter,28059,1,0,0,15000,1.667e-05,Load.28059,BUS1,PHASE_1,None
SmartMeter,28060,1,0,0,15000,1.667e-05,Load.28060,BUS1,PHASE_1,None
SmartMeter,28061,1,0,0,15000,1.667e-05,Load.28061,BUS1,PHASE_2,None
SmartMeter,28062,1,0,0,15000,1.667e-05,Load.28062,BUS1,PHASE_2,None
SmartMeter,28063,1,0,0,15000,1.667e-05,Load.28063,BUS1,PHASE_3,None
SmartMeter,28064,1,0,0,15000,1.667e-05,Load.28064,BUS1,PHASE_1,None
SmartMeter,28065,1,0,0,15000,1.667e-05,Load.28065,BUS1,PHASE_2,None
SmartMeter,28066,1,0,0,15000,1.667e-05,Load.28066,BUS1,PHASE_2,None
SmartMeter,28067,1,0,0,15000,1.667e-05,Load.28067,BUS1,PHASE_3,None
SmartMeter,28068,1,0,0,15000,1.667e-05,Load.28068,BUS1,PHASE_2,None
SmartMeter,28069,1,0,0,15000,1.667e-05,Load.28069,BUS1,PHASE_1,None
SmartMeter,28070,1,0,0,15000,1.667e-05,Load.28070,BUS1,PHASE_2,None
SmartMeter,28071,1,0,0,15000,1.667e-05,Load.28071,BUS1,PHASE_3,None
SmartMeter,28072,1,0,0,15000,1.667e-05,Load.28072,BUS1,PHASE_3,None
SmartMeter,28073,1,0,0,15000,1.667e-05,Load.28073,BUS1,PHASE_3,None
SmartMeter,28074,1,0,0,15000,1.667e-05,Load.28074,BUS1,PHASE_3,None
SmartMeter,28075,1,0,0,15000,1.667e-05,Load.28075,BUS1,PHASE_1,None
SmartMeter,28076,1,0,0,15000,1.667e-05,Load.28076,BUS1,PHASE_1,None
SmartMeter,28077,1,0,0,15000,1.667e-05,Load.28077,BUS1,PHASE_1,None
SmartMeter,28078,1,0,0,15000,1.667e-05,Load.28078,BUS1,PHASE_2,None
SmartMeter,28079,1,0,0,15000,1.667e-05,Load.28079,BUS1,PHASE_3,None
SmartMeter,28080,1,0,0,15000,1.667e-05,Load.28080,BUS1,PHASE_1,None
SmartMeter,28081,1,0,0,15000,1.667e-05,Load.28081,BUS1,PHASE_2,None
SmartMeter,28082,1,0,0,15000,1.667e-05,Load.28082,BUS1,PHASE_3,None
SmartMeter,28083,1,0,0,15000,1.667e-05,Load.28083,BUS1,PHASE_3,None
SmartMeter,28084,1,0,0,15000,1.667e-05,Load.28084,BUS1,PHASE_1,None
SmartMeter,28085,1,0,0,15000,1.667e-05,Load.28085,BUS1,PHASE_1,None
SmartMeter,28086,1,0,0,15000,1.667e-05,Load.28086,BUS1,PHASE_1,None
SmartMeter,28087,1,0,0,15000,1.667e-05,Load.28087,BUS1,PHASE_3,None
SmartMeter,28088,1,0,0,15000,1.667e-05,Load.28088,BUS1,PHASE_3,None
SmartMeter,28089,1,0,0,15000,1.667e-05,Load.28089,BUS1,PHASE_1,None
SmartMeter,28090,1,0,0,15000,1.667e-05,Load.28090,BUS1,PHASE_2,None
SmartMeter,28091,1,0,0,15000,1.667e-05,Load.28091,BUS1,PHASE_2,None
SmartMeter,28092,1,0,0,15000,1.667e-05,Load.28092,BUS1,PHASE_2,None
SmartMeter,28093,1,0,0,15000,1.667e-05,Load.28093,BUS1,PHASE_2,None
SmartMeter,28094,1,0,0,15000,1.667e-05,Load.28094,BUS1,PHASE_3,None
SmartMeter,28095,1,0,0,15000,1.667e-05,Load.28095,BUS1,PHASE_2,None
SmartMeter,28096,1,0,0,15000,1.667e-05,Load.28096,BUS1,PHASE_2,None
SmartMeter,28097,1,0,0,15000,1.667e-05,Load.28097,BUS1,PHASE_3,None
SmartMeter,28098,1,0,0,15000,1.667e-05,Load.28098,BUS1,PHASE_3,None
SmartMeter,28099,1,0,0,15000,1.667e-05,Load.28099,BUS1,PHASE_2,None
